iter	MAPE	RMSE	R2	MAE
980	0.01250929242	0.2343608986	0.9504080397	0.165610881
981	0.01250732118	0.2343274999	0.9504221733	0.165581586
982	0.01250635414	0.2343048709	0.9504317483	0.1655670067
983	0.0125045281	0.234268347	0.9504472007	0.165541578
984	0.01250207422	0.2342406004	0.950458938	0.1655079929
985	0.01250029061	0.2341954974	0.9504780144	0.1654840514
986	0.01249989724	0.2341809757	0.9504841556	0.1654793069
987	0.01249846645	0.2341530628	0.9504959589	0.1654590571
988	0.01249731095	0.2341328624	0.9505044999	0.1654427732
989	0.01249601688	0.2341157145	0.9505117498	0.1654253961
990	0.01249428682	0.234088612	0.9505232072	0.1654008595
991	0.01249332614	0.2340709175	0.9505306867	0.1653878781
992	0.01249220588	0.2340515191	0.9505388858	0.1653726063
993	0.01249119176	0.234031196	0.950547475	0.1653588069
994	0.01248950264	0.2340046233	0.9505587044	0.1653348722
995	0.01248806886	0.2339733519	0.9505719178	0.1653161373
996	0.01248721916	0.2339559378	0.9505792751	0.1653040775
997	0.01248317921	0.2338961347	0.9506045374	0.1652506644
998	0.01248134269	0.233865209	0.9506175987	0.1652266921
999	0.01248048936	0.2338383322	0.9506289486	0.1652159615
1000	0.01247862632	0.2338079461	0.9506417788	0.1651882727
1001	0.01247500793	0.2337562761	0.950663592	0.1651390977
1002	0.01247420387	0.2337358992	0.9506721931	0.1651294308
1003	0.01247280365	0.2337098799	0.9506831747	0.1651098991
1004	0.01247057155	0.2336735007	0.9506985268	0.1650796213
1005	0.0124694206	0.2336489377	0.9507088911	0.1650641146
1006	0.01246572286	0.2336003534	0.9507293879	0.1650138764
1007	0.01246491732	0.2335828563	0.9507367685	0.1650027286
1008	0.012463604	0.2335583553	0.9507471026	0.1649837398
1009	0.01246201971	0.2335184427	0.9507639348	0.1649610602
1010	0.01245913758	0.2334609724	0.9507881664	0.1649215719
1011	0.01245708702	0.2334205332	0.9508052135	0.1648916694
1012	0.01245565533	0.2333954855	0.9508157708	0.1648725474
1013	0.01245397471	0.233370442	0.9508263252	0.1648493513
1014	0.01245195795	0.2333437168	0.9508375872	0.1648218127
1015	0.01245052581	0.2333194213	0.9508478241	0.1648029186
1016	0.01244845042	0.2332792049	0.950864767	0.1647748279
1017	0.01244734969	0.2332490228	0.9508774806	0.1647597597
1018	0.01244637189	0.2332299875	0.950885498	0.1647457484
1019	0.01244328212	0.2331951071	0.9509001874	0.1647033775
1020	0.01244056945	0.2331594159	0.950915216	0.1646664441
1021	0.01243904189	0.2331297714	0.9509276968	0.1646469336
1022	0.01243653031	0.2330909699	0.9509440303	0.1646151095
1023	0.01243601967	0.2330805589	0.9509484124	0.1646078866
1024	0.01243468228	0.2330494867	0.9509614897	0.164589802
1025	0.01243336827	0.2330320783	0.9509688157	0.1645716868
1026	0.01243174716	0.2330076227	0.9509791063	0.1645497181
1027	0.01243042115	0.2329851953	0.9509885425	0.1645310531
1028	0.01242922034	0.232956314	0.9510006929	0.1645159407
1029	0.01242786484	0.2329268964	0.9510130673	0.1644985489
1030	0.01242694573	0.2329076404	0.9510211665	0.1644864637
1031	0.01242317771	0.2328595165	0.9510414046	0.1644351279
1032	0.01242044118	0.2328232115	0.9510566696	0.1643978726
1033	0.01241956786	0.2328030089	0.9510651631	0.1643856739
1034	0.01241760966	0.2327722874	0.9510780775	0.1643597
1035	0.01241602583	0.2327416617	0.9510909499	0.1643383544
1036	0.01241222928	0.2326823007	0.9511158953	0.1642833938
1037	0.01240964327	0.2326374314	0.9511347466	0.1642484071
1038	0.0124069131	0.2325939216	0.9511530233	0.1642103604
1039	0.01240485779	0.2325610815	0.9511668158	0.164185312
1040	0.01240192861	0.232528461	0.9511805142	0.1641451622
1041	0.01240083782	0.2324997318	0.9511925768	0.1641304408
1042	0.01239917631	0.2324729081	0.9512038381	0.1641099242
1043	0.01239789292	0.2324455117	0.9512153384	0.1640939168
1044	0.01239670656	0.2324142632	0.9512284542	0.1640783909
1045	0.01239515078	0.2323881275	0.9512394225	0.164058025
1046	0.01239390477	0.2323545077	0.95125353	0.1640408584
1047	0.0123924564	0.2323232752	0.9512666339	0.1640197315
1048	0.01239135202	0.2322926827	0.9512794675	0.1640040329
1049	0.01239066186	0.232271249	0.951288458	0.1639955887
1050	0.01239032667	0.2322612223	0.9512926635	0.1639912146
1051	0.01238984301	0.2322499202	0.9512974037	0.163984469
1052	0.01238725693	0.2322050287	0.9513162293	0.1639502746
1053	0.01238567478	0.2321796625	0.9513268652	0.1639307259
1054	0.01238402349	0.2321531603	0.9513379762	0.1639085571
1055	0.0123822329	0.2321174575	0.9513529425	0.1638824843
1056	0.01238166274	0.2320985709	0.9513608587	0.1638753498
1057	0.01237918747	0.232062689	0.9513758964	0.1638434723
1058	0.01237613205	0.2319976198	0.9514031605	0.1637995504
1059	0.01237498971	0.2319629433	0.9514176869	0.163783241
1060	0.0123736486	0.2319219553	0.9514348544	0.1637639141
1061	0.01237283256	0.2319054416	0.9514417703	0.1637534768
1062	0.01237165556	0.2318844842	0.9514505463	0.1637369072
1063	0.01236978314	0.2318636096	0.9514592869	0.1637124909
1064	0.0123691628	0.2318562326	0.9514623756	0.1637038452
1065	0.0123655755	0.2318037722	0.9514843376	0.1636520444
1066	0.01236432495	0.231765534	0.9515003425	0.163634029
1067	0.01236357251	0.2317494536	0.9515070723	0.1636250257
1068	0.0123611567	0.231710925	0.951523195	0.1635913147
1069	0.01235987499	0.2316946231	0.9515300159	0.1635739533
1070	0.01235839318	0.2316644868	0.9515426239	0.1635544823
1071	0.01235608215	0.2316305403	0.9515568241	0.1635236447
1072	0.01235481223	0.2316059735	0.9515670994	0.1635074233
1073	0.01235382732	0.2315889735	0.9515742091	0.1634939239
1074	0.01235328659	0.2315700445	0.951582125	0.1634871467
1075	0.01235091431	0.2315195313	0.9516032458	0.163453593
1076	0.01234988286	0.2314947072	0.9516136237	0.1634398486
1077	0.01234856325	0.2314787256	0.9516203043	0.1634222575
1078	0.01234611368	0.2314473917	0.9516334012	0.1633894068
1079	0.01234326449	0.2313871502	0.9516585758	0.1633485504
1080	0.01234183517	0.2313592352	0.9516702391	0.1633296018
1081	0.01233975737	0.2313261271	0.9516840703	0.1633010529
1082	0.01233862219	0.2313114408	0.951690205	0.1632860788
1083	0.01233752152	0.2312923267	0.9516981887	0.1632705519
1084	0.01233539538	0.2312547551	0.9517138799	0.1632405164
1085	0.0123344984	0.2312373175	0.9517211616	0.1632276387
1086	0.01233261622	0.2312070725	0.9517337902	0.1632055393
1087	0.01233173569	0.2311922297	0.9517399871	0.1631931575
1088	0.01233118543	0.2311771989	0.951746262	0.1631857069
1089	0.01232984453	0.2311511028	0.9517571556	0.1631679524
1090	0.01232723529	0.231095063	0.9517805445	0.163130493
1091	0.01232612074	0.2310772759	0.951787967	0.1631153533
1092	0.01232445202	0.2310514914	0.9517987258	0.163092924
1093	0.01232388445	0.231032629	0.9518065955	0.1630856612
1094	0.01232293095	0.2310138675	0.9518144224	0.163072525
1095	0.0123222399	0.2309940775	0.9518226778	0.163063534
1096	0.01231971733	0.2309567742	0.9518382369	0.1630292232
1097	0.01231649453	0.2309104923	0.9518575375	0.1629826836
1098	0.01231488141	0.2308866369	0.9518674841	0.1629596765
1099	0.01231308716	0.2308421254	0.9518860408	0.1629354351
1100	0.01231098942	0.2308057395	0.9519012073	0.1629041412
1101	0.01230821042	0.2307544502	0.9519225818	0.1628660917
1102	0.01230644491	0.2307264079	0.9519342662	0.1628444601
1103	0.01230526992	0.2307109489	0.951940707	0.1628282819
1104	0.01230512461	0.230706017	0.9519427617	0.1628262294
1105	0.01230403911	0.2306824932	0.9519525614	0.162812169
1106	0.0123028808	0.230657546	0.9519629531	0.1627965932
1107	0.01230187962	0.2306369574	0.9519715283	0.162783558
1108	0.01229937274	0.2305838855	0.9519936294	0.1627498312
1109	0.01229868513	0.2305591237	0.9520039394	0.1627397653
1110	0.01229715231	0.2305288259	0.952016553	0.1627198919
1111	0.01229497953	0.2304927738	0.9520315599	0.1626915108
1112	0.01229264681	0.2304575832	0.952046206	0.1626582939
1113	0.01229021209	0.2304127111	0.9520648782	0.1626243538
1114	0.01228901755	0.2303713876	0.9520820706	0.1626075059
1115	0.01228819418	0.2303548964	0.9520889308	0.1625956916
1116	0.01228638433	0.2303243358	0.9521016424	0.1625710368
1117	0.01228563794	0.2303029996	0.9521105162	0.1625602205
1118	0.01228132233	0.2302425239	0.9521356637	0.1625051376
1119	0.01228001483	0.230224618	0.9521431082	0.1624883484
1120	0.01227862122	0.2301989604	0.9521537745	0.1624718774
1121	0.01227613679	0.2301635574	0.9521684902	0.1624394895
1122	0.01227324103	0.2301257229	0.9521842141	0.1623996457
1123	0.01227117112	0.2300974386	0.9521959673	0.1623720971
1124	0.01226775605	0.2300495978	0.9522158436	0.1623258662
1125	0.01226714666	0.2300340288	0.9522223111	0.1623179849
1126	0.01226482961	0.2299989377	0.9522368867	0.162287639
1127	0.01226413159	0.2299717056	0.9522481964	0.1622781498
1128	0.01226330818	0.2299461863	0.9522587936	0.1622680474
1129	0.01226228086	0.2299284861	0.9522661431	0.1622535526
1130	0.0122610375	0.2299013763	0.9522773986	0.1622373932
1131	0.01225843183	0.2298721778	0.9522895198	0.1622015896
1132	0.01225618312	0.2298223427	0.9523102044	0.1621710284
1133	0.01225472463	0.22977889	0.9523282362	0.1621507789
1134	0.01225271295	0.2297369858	0.9523456221	0.1621250377
1135	0.01225130705	0.2297098575	0.9523568759	0.162107059
1136	0.01224983128	0.2296889175	0.9523655616	0.1620860216
1137	0.01224787269	0.2296548852	0.9523796763	0.1620567756
1138	0.01224627792	0.2296288904	0.9523904561	0.1620356791
1139	0.0122455099	0.2296128851	0.9523970927	0.1620249326
1140	0.01224491573	0.2295986117	0.9524030108	0.162017512
1141	0.01224442266	0.2295812005	0.9524102293	0.1620112862
1142	0.01224363121	0.2295645368	0.9524171375	0.1620002641
1143	0.01224152497	0.2295075866	0.9524407432	0.161972816
1144	0.01224074608	0.2294914062	0.9524474489	0.1619626651
1145	0.01223794575	0.2294383218	0.9524694454	0.1619224307
1146	0.01223572042	0.2294037862	0.9524837531	0.1618941648
1147	0.01223343353	0.2293588423	0.9525023697	0.1618620202
1148	0.01223119548	0.229310873	0.9525222354	0.1618318353
1149	0.01222901999	0.2292796955	0.9525351449	0.1618008419
1150	0.0122281372	0.2292545024	0.9525455751	0.1617887016
1151	0.01222567107	0.2292215714	0.9525592072	0.1617546137
1152	0.01222438361	0.2291997445	0.9525682416	0.1617357063
1153	0.01222304052	0.229179266	0.9525767171	0.1617161846
1154	0.01222144351	0.2291583963	0.9525853536	0.1616932278
1155	0.01222035822	0.2291358162	0.9525946972	0.1616776961
1156	0.01221848941	0.2290966911	0.9526108848	0.1616538355
1157	0.01221629874	0.2290671722	0.9526230961	0.1616239666
1158	0.01221543281	0.2290462737	0.9526317404	0.1616117967
1159	0.01221521474	0.2290391579	0.9526346835	0.1616087085
1160	0.01221330769	0.228988043	0.9526558223	0.1615839805
1161	0.01221146649	0.2289581249	0.9526681929	0.1615581872
1162	0.01221047425	0.2289300892	0.9526797836	0.1615449904
1163	0.01220851945	0.2288975654	0.9526932281	0.1615174528
1164	0.01220805973	0.2288838568	0.9526988943	0.1615112283
1165	0.01220593809	0.2288572787	0.9527098789	0.1614826422
1166	0.01220192219	0.2288098902	0.9527294612	0.1614253887
1167	0.01220170973	0.2288031597	0.9527322421	0.1614223839
1168	0.01219986032	0.2287548575	0.9527521973	0.1613983179
1169	0.01219854581	0.2287348866	0.9527604466	0.1613801233
1170	0.01219648582	0.2287044655	0.9527730112	0.1613536635
1171	0.01219375868	0.2286649062	0.9527893476	0.1613143258
1172	0.0121926257	0.2286426125	0.9527985528	0.1612998718
1173	0.01219097141	0.2286080468	0.9528128234	0.16127782
1174	0.01219020772	0.2285931377	0.9528189779	0.1612675637
1175	0.0121879895	0.2285631353	0.9528313619	0.1612363456
1176	0.01218725772	0.2285443966	0.9528390958	0.1612267373
1177	0.01218619152	0.2285235988	0.9528476788	0.161213137
1178	0.01218479285	0.2284965682	0.9528588329	0.1611936623
1179	0.01218343162	0.2284711338	0.952869327	0.1611762496
1180	0.0121816305	0.2284296526	0.9528864396	0.1611507447
1181	0.01217956486	0.2283872676	0.9529039218	0.1611214264
1182	0.01217884706	0.2283704817	0.9529108444	0.1611116753
1183	0.01217675044	0.2283420673	0.9529225616	0.1610831137
1184	0.01217458892	0.2283128056	0.9529346266	0.1610528229
1185	0.01217400954	0.2282924711	0.9529430099	0.1610460177
1186	0.01217328626	0.2282693929	0.9529525235	0.1610352246
1187	0.01217134663	0.2282404904	0.9529644366	0.1610089405
1188	0.01216928949	0.2282047395	0.9529791704	0.1609787638
1189	0.01216870684	0.2281895881	0.9529854141	0.1609704011
1190	0.01216690544	0.2281567872	0.9529989292	0.1609465154
1191	0.01216441596	0.2281210117	0.9530136678	0.1609106263
1192	0.01216219641	0.2280823728	0.9530295834	0.1608823834
1193	0.0121611432	0.2280541678	0.9530411996	0.1608667513
1194	0.01215748409	0.2280033794	0.953062113	0.1608201266
1195	0.012156972	0.2279868424	0.9530689215	0.1608136074
1196	0.01215516369	0.2279486577	0.9530846408	0.1607894518
1197	0.01215416983	0.227929126	0.9530926804	0.160775975
1198	0.01215268174	0.2279036337	0.9531031723	0.1607539478
1199	0.01215224228	0.2278885312	0.9531093875	0.1607483133
1200	0.01215145064	0.2278654073	0.953118903	0.1607366908
1201	0.01215051527	0.2278448173	0.953127375	0.1607249545
1202	0.01215008728	0.2278274497	0.9531345206	0.1607196976
1203	0.01214926546	0.2278038101	0.9531442457	0.1607084649
1204	0.01214800647	0.2277833039	0.9531526809	0.1606908926
1205	0.01214600068	0.2277478946	0.9531672448	0.1606653457
1206	0.01214232433	0.2276917547	0.9531903305	0.1606168886
1207	0.01214079124	0.2276622709	0.9532024525	0.1605953588
1208	0.01213912082	0.2276402725	0.9532114959	0.1605719548
1209	0.01213561789	0.2275872781	0.953233278	0.1605263385
1210	0.01213272154	0.2275525015	0.9532475693	0.1604850847
1211	0.01213220657	0.227539591	0.9532528743	0.1604785035
1212	0.01212960879	0.2274994929	0.9532693488	0.1604443498
1213	0.01212800968	0.2274674314	0.9532825194	0.1604231239
1214	0.01212758967	0.2274493377	0.9532899513	0.1604182898
1215	0.012125922	0.2274265513	0.9532993099	0.1603956338
1216	0.01212473584	0.2274011117	0.953309757	0.16037989
1217	0.01212339296	0.2273717594	0.9533218095	0.1603622038
1218	0.01212022871	0.2273296397	0.9533391019	0.1603178671
1219	0.01211834925	0.2272908016	0.953355044	0.1602913108
1220	0.01211788566	0.2272790998	0.9533598468	0.160285026
1221	0.01211634254	0.2272492259	0.9533721069	0.1602658152
1222	0.01211603648	0.2272354951	0.9533777414	0.160261748
1223	0.01211531535	0.2272186108	0.9533846695	0.1602525095
1224	0.01211503201	0.2272119555	0.9533874002	0.1602485324
1225	0.01211404809	0.2271850501	0.9533984389	0.1602340254
1226	0.0121137748	0.2271721794	0.953403719	0.1602304129
1227	0.01211305008	0.2271574638	0.9534097555	0.160220031
1228	0.01211256254	0.2271425547	0.9534158711	0.1602139259
1229	0.01211238267	0.2271312369	0.9534205133	0.1602115602
1230	0.01211188388	0.2271222384	0.9534242039	0.1602043945
1231	0.01211054374	0.2270962301	0.9534348704	0.1601857881
1232	0.0121094069	0.227075205	0.9534434922	0.1601696618
1233	0.01210712252	0.2270320589	0.9534611827	0.1601392701
1234	0.0121067672	0.2270224628	0.9534651168	0.1601345097
1235	0.01210454897	0.2269944992	0.95347658	0.1601051026
1236	0.01210359912	0.2269752242	0.9534844806	0.160092949
1237	0.01210334078	0.2269637	0.953489204	0.1600897355
1238	0.01210148306	0.2269303397	0.9535028758	0.1600651337
1239	0.01209796136	0.2268900171	0.9535193982	0.160014898
1240	0.0120979005	0.2268880897	0.9535201879	0.1600140433
1241	0.01209706786	0.2268672712	0.9535287171	0.1600036068
1242	0.01209505298	0.2268394075	0.9535401316	0.1599773668
1243	0.01209416534	0.2268205768	0.9535478448	0.1599653277
1244	0.01209168602	0.2267838222	0.9535628981	0.1599319117
1245	0.01209016567	0.2267439663	0.9535792187	0.1599101001
1246	0.01208930319	0.2267203556	0.9535888857	0.1598976609
1247	0.01208757842	0.226690963	0.9536009187	0.1598749597
1248	0.01208749235	0.2266883587	0.9536019848	0.1598737635
1249	0.01208690677	0.2266651801	0.9536114726	0.1598667946
1250	0.01208612775	0.2266454128	0.9536195632	0.1598556623
1251	0.0120855022	0.2266304585	0.9536256835	0.1598471822
1252	0.01208426622	0.2266071205	0.9536352341	0.1598301482
1253	0.01208340941	0.226584376	0.9536445409	0.1598195002
1254	0.0120806876	0.2265470288	0.9536598209	0.1597821823
1255	0.01207917502	0.2265246065	0.9536689934	0.159760718
1256	0.01207799801	0.2265022463	0.9536781396	0.1597457464
1257	0.01207792247	0.2264997176	0.9536791739	0.1597446644
1258	0.01207768708	0.2264889607	0.9536835735	0.1597417459
1259	0.01207568364	0.2264469471	0.9537007552	0.1597146352
1260	0.01207501663	0.2264236491	0.9537102817	0.1597045606
1261	0.01207404723	0.2264076546	0.9537168213	0.1596908848
1262	0.01207247607	0.2263812961	0.9537275973	0.1596674014
1263	0.01207083711	0.2263580088	0.9537371167	0.1596444027
1264	0.01206783864	0.2263134495	0.9537553289	0.1596056827
1265	0.0120670169	0.226289346	0.9537651789	0.1595943368
1266	0.01206550688	0.2262658076	0.953774797	0.1595749171
1267	0.01206357346	0.226228245	0.9537901435	0.159549463
1268	0.01206295212	0.226208735	0.9537981135	0.1595414496
1269	0.01206227704	0.2261870711	0.9538069625	0.1595315315
1270	0.01206159499	0.2261697992	0.9538140169	0.1595216718
1271	0.01205938106	0.2261384792	0.9538268077	0.1594928611
1272	0.01205892299	0.2261197242	0.9538344662	0.1594873836
1273	0.01205719227	0.2260973095	0.9538436183	0.1594649106
1274	0.0120567541	0.2260803647	0.9538505365	0.1594597994
1275	0.01205522922	0.2260544668	0.9538611088	0.1594398452
1276	0.01205243354	0.226013028	0.9538780231	0.1594037536
1277	0.01205130099	0.2259904627	0.9538872323	0.1593875345
1278	0.01205064912	0.2259692449	0.9538958908	0.1593793128
1279	0.01204872957	0.2259375823	0.95390881	0.1593532422
1280	0.01204714164	0.2259120557	0.9539192242	0.1593324736
1281	0.0120462233	0.2258902831	0.953928106	0.1593188148
1282	0.01204456951	0.2258676324	0.9539373451	0.1592966716
1283	0.01204307241	0.2258363452	0.9539501054	0.1592754959
1284	0.01203976691	0.2257989101	0.9539653708	0.1592282701
1285	0.01203900953	0.2257856018	0.9539707971	0.1592180068
1286	0.01203757235	0.2257553165	0.9539831443	0.1591991818
1287	0.01203727722	0.2257445062	0.9539875512	0.159194979
1288	0.01203651216	0.2257256324	0.9539952448	0.159184612
1289	0.01203557838	0.2256961203	0.9540072737	0.1591733642
1290	0.01203421091	0.2256711919	0.954017433	0.1591558224
1291	0.01203330646	0.225656383	0.9540234677	0.1591431961
1292	0.01203180016	0.2256363731	0.9540316212	0.1591225571
1293	0.01203012952	0.2256130477	0.9540411248	0.1590995477
1294	0.01202943747	0.2255947967	0.9540485602	0.1590909423
1295	0.01202854082	0.2255828787	0.9540534152	0.1590790694
1296	0.01202669701	0.2255496373	0.9540669554	0.1590549288
1297	0.01202583866	0.2255383351	0.9540715586	0.1590435429
1298	0.01202467617	0.2255184608	0.9540796526	0.1590281881
1299	0.01202409333	0.2254997975	0.9540872528	0.1590209231
1300	0.0120231363	0.2254743796	0.9540976026	0.1590081749
1301	0.01202130357	0.225428036	0.9541164701	0.158981411
1302	0.0120204357	0.225401415	0.9541273063	0.1589687626
1303	0.01202000732	0.2253842972	0.9541342735	0.1589636908
1304	0.01201867773	0.2253492818	0.9541485237	0.1589468111
1305	0.0120171936	0.2253310753	0.9541559323	0.1589260227
1306	0.01201677239	0.2253215847	0.954159794	0.1589201014
1307	0.0120149035	0.2252842363	0.9541749893	0.1588971577
1308	0.01201464907	0.2252744336	0.9541789771	0.1588933842
1309	0.01201278823	0.2252450739	0.9541909199	0.1588682184
1310	0.01201143339	0.2252104911	0.9542049854	0.1588500289
1311	0.01200975006	0.2251795713	0.9542175591	0.15882627
1312	0.01200675798	0.2251330048	0.9542364926	0.1587869404
1313	0.01200388789	0.2250893579	0.9542542353	0.158749528
1314	0.01200295241	0.2250677602	0.9542630137	0.1587375554
1315	0.01200223143	0.2250476887	0.9542711709	0.1587269703
1316	0.01200133616	0.225031584	0.9542777155	0.1587150862
1317	0.01200104782	0.2250211274	0.9542819646	0.1587114563
1318	0.01200033756	0.225004489	0.9542887253	0.1587009087
1319	0.01199995921	0.2249895006	0.9542948151	0.1586965148
1320	0.01199817207	0.2249670321	0.9543039433	0.158672738
1321	0.0119967464	0.2249391234	0.9543152804	0.1586528821
1322	0.01199627126	0.2249254979	0.9543208149	0.1586468693
1323	0.01199605096	0.2249177393	0.9543239662	0.1586439263
1324	0.01199483514	0.2248917473	0.9543345224	0.1586295512
1325	0.01199394256	0.2248756269	0.9543410688	0.1586177397
1326	0.01199101216	0.2248383464	0.9543562065	0.1585768822
1327	0.0119891812	0.2248123141	0.9543667753	0.1585545859
1328	0.0119882873	0.2247959211	0.9543734301	0.1585425041
1329	0.01198778221	0.2247798352	0.9543799598	0.1585353884
1330	0.01198633734	0.2247569653	0.9543892424	0.1585169988
1331	0.0119846311	0.2247291025	0.9544005503	0.1584934203
1332	0.0119834228	0.2247017383	0.9544116545	0.1584771628
1333	0.01198182462	0.2246629335	0.9544273988	0.1584560563
1334	0.01198140442	0.2246505683	0.9544324152	0.1584502707
1335	0.01198130905	0.224647888	0.9544335026	0.1584488805
1336	0.01198071046	0.2246272516	0.9544418738	0.1584401429
1337	0.0119788492	0.224599609	0.9544530858	0.1584141412
1338	0.01197811804	0.2245899455	0.9544570051	0.158403953
1339	0.01197686658	0.2245712578	0.9544645839	0.1583862177
1340	0.01197629357	0.2245569919	0.954470369	0.1583778889
1341	0.01197563822	0.2245422878	0.9544763314	0.1583681409
1342	0.01197381475	0.2245145295	0.9544875861	0.1583438175
1343	0.01197342914	0.224499828	0.9544935463	0.1583390643
1344	0.01197191611	0.2244534195	0.9545123585	0.1583191964
1345	0.01197120072	0.2244346301	0.9545199739	0.1583105914
1346	0.01197096178	0.2244283097	0.9545225355	0.1583074612
1347	0.01196882645	0.2243934503	0.954536662	0.1582796041
1348	0.01196814422	0.2243754878	0.9545439403	0.1582704137
1349	0.01196716698	0.2243491107	0.9545546271	0.1582575033
1350	0.01196623566	0.2243241119	0.9545647543	0.1582452182
1351	0.01196498744	0.2243093803	0.9545707217	0.1582292358
1352	0.01196424921	0.2242987483	0.9545750281	0.1582195074
1353	0.01196256767	0.2242625465	0.9545896901	0.1581969001
1354	0.01196140905	0.2242339293	0.9546012786	0.1581819225
1355	0.01196000255	0.2242161313	0.9546084852	0.1581641021
1356	0.01195935615	0.2241939084	0.9546174826	0.1581557093
1357	0.01195744631	0.2241638637	0.9546296454	0.1581292936
1358	0.01195677908	0.2241412511	0.9546387984	0.1581211733
1359	0.01195626527	0.2241237737	0.9546458722	0.1581151968
1360	0.01195479054	0.2241037575	0.9546539729	0.1580962685
1361	0.01195396295	0.224088074	0.9546603196	0.1580851492
1362	0.01195324076	0.2240637272	0.9546701712	0.1580758186
1363	0.01195206465	0.2240362123	0.9546813035	0.158059744
1364	0.01195088394	0.2240134162	0.9546905255	0.1580442565
1365	0.01195015548	0.2240017515	0.954695244	0.158033948
1366	0.01194756175	0.2239597768	0.9547122214	0.1579997871
1367	0.01194729671	0.2239504164	0.9547160069	0.1579963759
1368	0.01194723706	0.2239483958	0.9547168241	0.1579955104
1369	0.01194684992	0.2239398298	0.9547202882	0.1579900659
1370	0.01194636007	0.2239249141	0.9547263197	0.1579845374
1371	0.01194509714	0.2239090159	0.9547327482	0.1579668385
1372	0.01194476635	0.2238993033	0.9547366753	0.1579626431
1373	0.01194423642	0.2238830069	0.954743264	0.1579560247
1374	0.01194385325	0.2238720832	0.9547476802	0.1579511425
1375	0.01194308871	0.2238552256	0.9547544949	0.1579414405
1376	0.01194067511	0.2238214022	0.9547681666	0.1579084455
1377	0.0119386826	0.2237921118	0.9547800044	0.1578800624
1378	0.01193575144	0.2237579304	0.9547938169	0.1578382264
1379	0.01193519034	0.2237457344	0.9547987447	0.1578310486
1380	0.01193446912	0.2237308113	0.954804774	0.1578207684
1381	0.01193408547	0.2237199521	0.9548091612	0.1578159436
1382	0.01193398151	0.2237143537	0.9548114229	0.1578147025
1383	0.0119335957	0.223699305	0.9548175022	0.157810093
1384	0.01193293703	0.2236797279	0.9548254101	0.1578014389
1385	0.01193169151	0.2236559914	0.9548349973	0.1577840232
1386	0.01193103797	0.2236386127	0.9548420159	0.1577757761
1387	0.01192985343	0.2236238299	0.9548479858	0.1577592021
1388	0.01192800178	0.2235932029	0.9548603527	0.1577360787
1389	0.01192653113	0.2235735786	0.954868276	0.1577163504
1390	0.01192614129	0.2235590191	0.9548741539	0.1577114251
1391	0.01192467517	0.2235358312	0.9548835145	0.1576927877
1392	0.0119240349	0.2235174596	0.9548909301	0.1576833688
1393	0.0119227532	0.2235014266	0.9548974012	0.1576665238
1394	0.01192196607	0.2234781573	0.9549067922	0.1576565281
1395	0.01192030335	0.2234433863	0.9549208233	0.1576334495
1396	0.01191865071	0.2234176287	0.9549312157	0.1576091606
1397	0.01191770956	0.2234040133	0.9549367087	0.1575962199
1398	0.01191714601	0.2233895863	0.9549425287	0.1575891715
1399	0.01191477464	0.2233415955	0.954961886	0.1575559607
1400	0.01191452474	0.2233330411	0.9549653361	0.1575526589
1401	0.01191321619	0.2233065634	0.9549760138	0.1575329576
1402	0.0119125878	0.2232902976	0.9549825727	0.1575251158
1403	0.01191117975	0.2232636225	0.9549933279	0.1575061573
1404	0.0119098213	0.2232443192	0.9550011101	0.1574863182
1405	0.01190937094	0.2232319389	0.955006101	0.1574805111
1406	0.01190904264	0.2232258966	0.9550085367	0.15747598
1407	0.01190828169	0.2232068684	0.9550162066	0.1574668765
1408	0.01190734271	0.2231787523	0.9550275386	0.1574551188
1409	0.01190657792	0.2231660831	0.9550326444	0.157444265
1410	0.01190537424	0.2231364763	0.955044575	0.1574270317
1411	0.01190472171	0.2231260652	0.9550487699	0.1574177894
1412	0.01190430202	0.2231138814	0.9550536789	0.1574117381
1413	0.01190222843	0.2230618939	0.9550746223	0.1573817722
1414	0.01190218574	0.223059967	0.9550753984	0.1573810906
1415	0.01190135781	0.2230477042	0.9550803378	0.157369741
1416	0.01189989656	0.2230241709	0.9550898161	0.1573500973
1417	0.01189869202	0.2229999758	0.9550995598	0.1573348669
1418	0.01189766583	0.222979455	0.955107823	0.1573223443
1419	0.01189569454	0.222931749	0.9551270302	0.1572939027
1420	0.0118948536	0.2229123615	0.9551348347	0.1572822328
1421	0.01189170316	0.222871156	0.9551514199	0.1572387569
1422	0.0118906728	0.2228522265	0.9551590379	0.1572238798
1423	0.01188972702	0.2228287708	0.9551684767	0.1572111639
1424	0.01188875947	0.2228162227	0.9551735257	0.1571991645
1425	0.01188831153	0.2228034674	0.9551786578	0.1571938862
1426	0.01188823173	0.2227995774	0.9551802229	0.1571926628
1427	0.01188687153	0.222757428	0.9551971794	0.1571748136
1428	0.01188625299	0.2227367241	0.9552055073	0.1571673137
1429	0.01188490418	0.2227154003	0.9552140837	0.1571478908
1430	0.01188278126	0.2226707831	0.9552320261	0.1571175049
1431	0.01188080488	0.2226429551	0.955243215	0.157090434
1432	0.01187981377	0.2226260155	0.9552500253	0.1570763403
1433	0.01187810143	0.2225996576	0.9552606211	0.1570533157
1434	0.01187695977	0.2225809267	0.9552681501	0.1570384578
1435	0.01187675148	0.222572085	0.9552717038	0.1570353173
